,schID,Year,leaID,School_Name,School_level,EIN1,Org_name1,Org_code1,Rev1,EIN2,Org_name2,Org_code2,Rev2,EIN3,Org_name3,Org_code3,Rev3,EIN4,Org_name4,Org_code4,Rev4,EIN5,Org_name5,Org_code5,Rev5,EIN6,Org_name6,Org_code6,Rev6,EIN7,Org_name7,Org_code7,Rev7,EIN8,Org_name8,Org_code8,Rev8,TotRev,ANYbig,ANYhuge,ANYenormous,ANYenormous2,ANYalive,PTAalive,PTOalive,BOOSTalive,OTHERalive
9382,2245,2016,3703930,Saint Pauls Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10686,2245,2017,3703930,Saint Pauls Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12012,2245,2018,3703930,Saint Pauls Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13325,2245,2019,3703930,Saint Pauls Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14655,2245,2020,3703930,Saint Pauls Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15970,2245,2021,3703930,Saint Pauls Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,2246,2016,3703930,tanglewood elementary,primary,561535993.0,tanglewood elementary school pta,1.0,22867.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,22867.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2353,2246,2017,3703930,tanglewood elementary,primary,561535993.0,tanglewood elementary school pta,1.0,31142.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,31142.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3727,2246,2018,3703930,tanglewood elementary,primary,561535993.0,tanglewood elementary school pta,1.0,31092.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,31092.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5111,2246,2019,3703930,tanglewood elementary,primary,561535993.0,tanglewood elementary school pta,1.0,17995.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,17995.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6517,2246,2020,3703930,tanglewood elementary,primary,561535993.0,tanglewood elementary school pta ,1.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
7936,2246,2021,3703930,tanglewood elementary,primary,561535993.0,tanglewood elementary school pta PTA North Carolina Congress,1.0,4747,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,0.0,4747.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
9590,2247,2016,3703930,W H Knuckles,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10903,2247,2017,3703930,W H Knuckles,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12247,2247,2018,3703930,W H Knuckles,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13556,2247,2019,3703930,W H Knuckles,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14888,2247,2020,3703930,W H Knuckles,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16204,2247,2021,3703930,W H Knuckles,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9644,2248,2016,3703930,West Lumberton Elementary,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10958,2248,2017,3703930,West Lumberton Elementary,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12304,2248,2018,3703930,West Lumberton Elementary,Missing/not reported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,2249,2016,3704050,overton elementary,primary,561439064.0,carroll t overton pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2354,2249,2017,3704050,overton elementary,primary,561439064.0,carroll t overton pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3728,2249,2018,3704050,overton elementary,primary,561439064.0,carroll t overton pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5112,2249,2019,3704050,overton elementary,primary,561439064.0,carroll t overton pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6518,2249,2020,3704050,overton elementary,primary,561439064.0,carroll t overton pta ,1.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
7937,2249,2021,3704050,overton elementary,primary,561439064.0,carroll t overton pta ,1.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8965,2250,2016,3704050,Isenberg Elementary,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10243,2250,2017,3704050,Isenberg Elementary,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11561,2250,2018,3704050,Isenberg Elementary,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5113,2250,2019,3704050,isenberg elementary,primary,263443461.0,rowan county early college pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
14196,2250,2020,3704050,Isenberg Elementary,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7938,2250,2021,3704050,isenberg elementary,primary,263443461.0,rowan county early college pta ,1.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
963,2251,2016,3704050,dole elementary,primary,561682462.0,elizabeth hanford dole,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2355,2251,2017,3704050,dole elementary,primary,561682462.0,elizabeth hanford dole,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3729,2251,2018,3704050,dole elementary,primary,561682462.0,elizabeth hanford dole,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5114,2251,2019,3704050,dole elementary,primary,561682462.0,elizabeth hanford dole,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6519,2251,2020,3704050,dole elementary,primary,561682462.0,elizabeth hanford dole ,1.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
7939,2251,2021,3704050,dole elementary,primary,561682462.0,elizabeth hanford dole ,1.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
964,2252,2016,3704050,knox middle,middle,581595676.0,knox middle school pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2356,2252,2017,3704050,knox middle,middle,581595676.0,knox middle school pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3730,2252,2018,3704050,knox middle,middle,581595676.0,knox middle school pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5115,2252,2019,3704050,knox middle,middle,581595676.0,knox middle school pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6520,2252,2020,3704050,knox middle,middle,581595676.0,knox middle school pta ,1.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
7940,2252,2021,3704050,knox middle,middle,581595676.0,knox middle school pta ,1.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
965,2253,2016,3704050,salisbury high,high,237256673.0,salisbury high school athletic boosters club,3.0,49234.0,561682456.0,salisbury high school pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,49234.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2357,2253,2017,3704050,salisbury high,high,237256673.0,salisbury high school athletic boosters club,3.0,317432.0,561682456.0,salisbury high school pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,317432.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
3731,2253,2018,3704050,salisbury high,high,237256673.0,salisbury high school athletic boosters club,3.0,509235.0,561682456.0,salisbury high school pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,509235.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
5116,2253,2019,3704050,salisbury high,high,561682456.0,salisbury high school pta,1.0,0.0,237256673.0,salisbury high school athletic boosters club,3.0,198030.0,824524108.0,salisbury high school theater boosters,3.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,198030.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
6521,2253,2020,3704050,salisbury high,high,237256673.0,salisbury high school athletic boosters club ,3.0,0,824524108.0,salisbury high school theater boosters ,3.0,0,561682456.0,salisbury high school pta ,1.0,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
7941,2253,2021,3704050,salisbury high,high,824524108.0,salisbury high school theater boosters ,3.0,0,237256673.0,salisbury high school athletic boosters club ,3.0,0,561682456.0,salisbury high school pta ,1.0,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
9054,2254,2016,3704720,Longview,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10340,2254,2017,3704720,Longview,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11665,2254,2018,3704720,Longview,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12982,2254,2019,3704720,Longview,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14293,2254,2020,3704720,Longview,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15613,2254,2021,3704720,Longview,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,2255,2016,3704720,east wake middle,middle,561684463.0,east wake middle school pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2358,2255,2017,3704720,east wake middle,middle,561684463.0,east wake middle school pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3732,2255,2018,3704720,east wake middle,middle,561684463.0,east wake middle school pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5117,2255,2019,3704720,east wake middle,middle,561684463.0,east wake middle school pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6522,2255,2020,3704720,neuse river middle,middle,561684463.0,east wake middle school pta ,1.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
7942,2255,2021,3704720,neuse river middle,middle,853535035.0,neuse river middle school athletic booster club ,3.0,0,561684463.0,neuse river middle school pta ,1.0,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
967,2259,2016,3700450,north buncombe elementary,primary,261444465.0,north buncombe elementary pto,2.0,23949.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,23949.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2359,2259,2017,3700450,north buncombe elementary,primary,261444465.0,north buncombe elementary pto,2.0,23949.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,23949.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3733,2259,2018,3700450,north buncombe elementary,primary,261444465.0,north buncombe elementary pto,2.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5118,2259,2019,3700450,north buncombe elementary,primary,261444465.0,north buncombe elementary pto,2.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6523,2259,2020,3700450,north buncombe elementary,primary,261444465.0,north buncombe elementary pto ,2.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
7943,2259,2021,3700450,north buncombe elementary,primary,261444465.0,north buncombe elementary pto ,2.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
968,2260,2016,3700530,j n fries magnet school,middle,561997072.0,j n fries middle school ptso,2.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2360,2260,2017,3700530,j n fries magnet school,middle,561997072.0,j n fries middle school ptso,2.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3734,2260,2018,3700530,j n fries magnet school,middle,561997072.0,j n fries middle school ptso,2.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5119,2260,2019,3700530,j n fries magnet school,middle,371576355.0,cabarrus county schools performance learning center parent teacher,4.0,0.0,561997072.0,j n fries middle school ptso,2.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
6524,2260,2020,3700530,j n fries magnet school,middle,561997072.0,j n fries middle school ptso ,2.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
7944,2260,2021,3700530,j n fries magnet school,middle,561997072.0,j n fries middle school ptso ,2.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
969,2262,2016,3701500,piney grove elementary,primary,,,,0.0,561713615.0,piney grove elementary school pta,1.0,17591.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,17591.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2361,2262,2017,3701500,piney grove elementary,primary,561713615.0,piney grove elementary school pta,1.0,38564.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,38564.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3735,2262,2018,3701500,piney grove elementary,primary,,,,0.0,561713615.0,piney grove elementary school pta,1.0,37235.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,37235.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5120,2262,2019,3701500,piney grove elementary,primary,,,,0.0,561713615.0,piney grove elementary school pta,1.0,41347.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,41347.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6525,2262,2020,3701500,piney grove elementary,primary,561713615.0,piney grove elementary school pta ,1.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
7945,2262,2021,3701500,piney grove elementary,primary,,,,0,561713615.0,piney grove elementary school pta PTA North Carolina Congress,1.0,49434,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,0.0,49434.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
9605,2263,2016,3701620,Warlick Academy,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10917,2263,2017,3701620,Warlick Academy,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12260,2263,2018,3701620,Warlick Academy,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13570,2263,2019,3701620,Warlick Academy,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902,2263,2020,3701620,Warlick Academy,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16223,2263,2021,3701620,Warlick Academy,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9211,2264,2016,3701800,Northern Granville Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10507,2264,2017,3701800,Northern Granville Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11828,2264,2018,3701800,Northern Granville Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13145,2264,2019,3701800,Northern Granville Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14469,2264,2020,3701800,Northern Granville Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15787,2264,2021,3701800,Northern Granville Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,2266,2016,3702970,lebanon road elementary,primary,561700776.0,lebanon road elementary school,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2362,2266,2017,3702970,lebanon road elementary,primary,561700776.0,lebanon road elementary school,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3736,2266,2018,3702970,lebanon road elementary,primary,561700776.0,lebanon road elementary school,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5121,2266,2019,3702970,lebanon road elementary,primary,561700776.0,lebanon road elementary school,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6526,2266,2020,3702970,lebanon road elementary,primary,561700776.0,lebanon road elementary school ,1.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
7946,2266,2021,3702970,lebanon road elementary,primary,561700776.0,lebanon road elementary school ,1.0,0,,,,0,,,,0,,,,0,,,,0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8762,2267,2016,3703060,East Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10035,2267,2017,3703060,East Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11347,2267,2018,3703060,East Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12680,2267,2019,3703060,East Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13988,2267,2020,3703060,East Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15322,2267,2021,3703060,East Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9645,2268,2016,3703060,West Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10959,2268,2017,3703060,West Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12306,2268,2018,3703060,West Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13617,2268,2019,3703060,West Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14950,2268,2020,3703060,West Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16267,2268,2021,3703060,West Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8721,2270,2016,3703450,Dixon Elementary,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9992,2270,2017,3703450,Dixon Elementary,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11308,2270,2018,3703450,Dixon Elementary,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12640,2270,2019,3703450,Dixon Elementary,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13948,2270,2020,3703450,Dixon Elementary,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15283,2270,2021,3703450,Dixon Elementary,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8723,2271,2016,3703450,Dixon Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9994,2271,2017,3703450,Dixon Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11310,2271,2018,3703450,Dixon Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12642,2271,2019,3703450,Dixon Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13950,2271,2020,3703450,Dixon Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15285,2271,2021,3703450,Dixon Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8953,2272,2016,3703450,Hunters Creek Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10231,2272,2017,3703450,Hunters Creek Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11550,2272,2018,3703450,Hunters Creek Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12876,2272,2019,3703450,Hunters Creek Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14185,2272,2020,3703450,Hunters Creek Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15512,2272,2021,3703450,Hunters Creek Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9456,2273,2016,3703450,Southwest Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10764,2273,2017,3703450,Southwest Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12098,2273,2018,3703450,Southwest Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13410,2273,2019,3703450,Southwest Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14741,2273,2020,3703450,Southwest Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16057,2273,2021,3703450,Southwest Middle,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,2274,2016,3703540,northside elementary,primary,561717465.0,northside elementary school pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2363,2274,2017,3703540,northside elementary,primary,,,,0.0,561717465.0,northside elementary school pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3737,2274,2018,3703540,northside elementary,primary,,,,0.0,561717465.0,northside elementary school pta,1.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
